k1_x,k1_y,k1_z,k2_x,k2_y,k2_z,k4_x,k4_y,k4_z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.010078619234263897,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.043780761770904064,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.07857935503125191,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.11470330879092216,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.1524241454899311,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.19205160439014435,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.23394055664539337,0.030758175998926163,0.0
0.0011351602151989937,0.0,0.0034740976989269257,0.0,0.0,0.0,0.2784457616508007,0.108803641051054,0.0
0.012396850623190403,0.0,0.015770990401506424,0.0,0.0,0.0,0.3259717673063278,0.19299468025565147,0.0
0.02457258477807045,0.0,0.028992146253585815,0.0,0.0,0.0,0.37697765976190567,0.284170676022768,0.0
0.03781196102499962,0.0,0.04329971224069595,0.0,0.0,0.0,0.43204162269830704,0.38350343704223633,0.0
0.052175767719745636,0.016728311777114868,0.05876849591732025,0.0,0.008510829880833626,0.0,0.4914327338337898,0.49142900854349136,0.0
0.0678035318851471,0.03875821828842163,0.07556287944316864,0.0,0.02191317081451416,0.0,0.5556974187493324,0.6090723350644112,0.0
0.08466541022062302,0.0628214180469513,0.09369050711393356,0.013634676113724709,0.03644338250160217,0.0,0.6247735396027565,0.7362669706344604,0.09015094488859177
0.09559304267168045,0.07679338753223419,0.10550017654895782,0.02397977188229561,0.04510506987571716,0.0,0.6717529892921448,0.815100371837616,0.19042948260903358
0.10704358667135239,0.09167484939098358,0.11785607784986496,0.03498624265193939,0.05426438897848129,0.0,0.7206486910581589,0.8980616182088852,0.29661450535058975
0.11902739107608795,0.10749964416027069,0.13076919317245483,0.04667366296052933,0.06393516808748245,0.0,0.7714815437793732,0.9852451831102371,0.40888674557209015
0.13166728615760803,0.1244904100894928,0.1443663239479065,0.059196121990680695,0.07423624396324158,0.0,0.8246938139200211,1.0776222497224808,0.52864670753479
0.14511491358280182,0.1429193615913391,0.15880456566810608,0.07274042814970016,0.08531337976455688,0.0,0.8808359503746033,1.1763811111450195,0.6576088815927505
0.15919600427150726,0.16252762079238892,0.17390353977680206,0.08710887283086777,0.0970144271850586,0.0,0.9392154216766357,1.2801803648471832,0.7940090447664261
0.17403382062911987,0.183562234044075,0.1898028701543808,0.10247140377759933,0.1094777062535286,0.0,1.0002590715885162,1.3900671899318695,0.9394055604934692
0.18969760835170746,0.20619739592075348,0.20659619569778442,0.11894599348306656,0.12280644476413727,0.004728758707642555,1.064179167151451,1.5067271888256073,1.0948874056339264
0.20959244668483734,0.23627495765686035,0.2280023992061615,0.14072631299495697,0.1403452605009079,0.04641924798488617,1.1438356339931488,1.6574344038963318,1.2987248599529266
0.2315242439508438,0.2694607377052307,0.25158074498176575,0.1643320620059967,0.159537672996521,0.0920121818780899,1.2318135052919388,1.8213120102882385,1.5220268070697784
0.2545425295829773,0.3046187162399292,0.27644509077072144,0.1890397071838379,0.17982685565948486,0.1401638239622116,1.3239698112010956,1.9925343990325928,1.7572729289531708
0.27700066566467285,0.33968818187713623,0.30102574825286865,0.21361693739891052,0.20019477605819702,0.1885499805212021,1.4131829142570496,2.1612469851970673,1.9912680983543396
0.2984796166419983,0.37406718730926514,0.3249283730983734,0.23766674101352692,0.2203522026538849,0.23639744520187378,1.4977127313613892,2.3245182633399963,2.2202059626579285
0.3185921311378479,0.4071689248085022,0.3477766215801239,0.260809063911438,0.24000726640224457,0.2829458713531494,1.5759503841400146,2.479548007249832,2.4404339492321014
0.33700481057167053,0.4384593963623047,0.369231253862381,0.28270241618156433,0.2588799297809601,0.3275083601474762,1.646491289138794,2.6238226890563965,2.648678719997406
0.3534499704837799,0.46749168634414673,0.38899511098861694,0.30305954813957214,0.27671241760253906,0.36952275037765503,1.7081505060195923,2.7552050352096558,2.8422072529792786
0.3677044212818146,0.4938836693763733,0.4067937433719635,0.3216297924518585,0.29325687885284424,0.40853214263916016,1.7598670721054077,2.8718042373657227,3.018663227558136
0.3795787990093231,0.5173131227493286,0.42236796021461487,0.33819472789764404,0.30827587842941284,0.4441837668418884,1.8006543815135956,2.971929907798767,3.1760174036026
0.3889126181602478,0.5375205874443054,0.4354720711708069,0.35257038474082947,0.32154762744903564,0.47622841596603394,1.8295793235301971,3.054073452949524,3.312564492225647
0.3955758810043335,0.5543138384819031,0.4458829164505005,0.3646136224269867,0.3328767716884613,0.504520833492279,1.8457895517349243,3.1169384717941284,3.4269583225250244
0.399480402469635,0.5675758123397827,0.4534231126308441,0.3742336630821228,0.34211036562919617,0.5290212631225586,1.8486076593399048,3.1595468521118164,3.5183095932006836
0.4006043076515198,0.5772905349731445,0.4579963982105255,0.3814144432544708,0.3491630256175995,0.5498166680335999,1.837683618068695,3.1814366579055786,3.5863912105560303
0.3990168571472168,0.5835657119750977,0.459617018699646,0.3862316310405731,0.35403650999069214,0.5671314597129822,1.8131421506404877,3.182845711708069,3.63181471824646
0.3948935270309448,0.5866376757621765,0.4584266245365143,0.3888545334339142,0.3568270206451416,0.5813117027282715,1.7756950855255127,3.1648296117782593,3.6560842394828796
0.3885185718536377,0.5868565440177917,0.45469871163368225,0.3895346522331238,0.35772132873535156,0.5927894115447998,1.7266923189163208,3.1292927265167236,3.6615273356437683
0.3802744448184967,0.5846648216247559,0.44882097840309143,0.38858506083488464,0.3569801151752472,0.6020368933677673,1.6680845618247986,3.078906536102295,3.651130199432373
0.37066516280174255,0.5806198120117188,0.441275417804718,0.3863723576068878,0.35491934418678284,0.6095137000083923,1.6025225818157196,3.01713228225708,3.628479540348053
0.36070516705513,0.5758058428764343,0.43280524015426636,0.38347601890563965,0.3519858717918396,0.615617036819458,1.5353122353553772,2.9502058029174805,3.599373996257782
0.3535887897014618,0.5737435817718506,0.4251178801059723,0.3814425766468048,0.3491419851779938,0.620622992515564,1.4825572073459625,2.895733118057251,3.5793155431747437
0.35200679302215576,0.5776512622833252,0.41935256123542786,0.3815448582172394,0.3471020758152008,0.6244618892669678,1.4573395252227783,2.8679776191711426,3.580803871154785
0.35136494040489197,0.5824843645095825,0.41363051533699036,0.381793349981308,0.3449469208717346,0.6273558139801025,1.4371052384376526,2.8439611196517944,3.5839641094207764
0.3502863943576813,0.5866151452064514,0.40762826800346375,0.38163819909095764,0.34251588582992554,0.6295938491821289,1.4154049754142761,2.8174632787704468,3.5834747552871704
0.3488776385784149,0.5900931358337402,0.4015675485134125,0.381167471408844,0.33993011713027954,0.6313290596008301,1.392986923456192,2.78958261013031,3.5802897810935974
0.3472534120082855,0.5930076837539673,0.3956303000450134,0.3804735243320465,0.3372960090637207,0.6327069401741028,1.370539665222168,2.761317491531372,3.575361669063568
0.3455125391483307,0.5954543948173523,0.38995057344436646,0.37963753938674927,0.3346976041793823,0.6338533759117126,1.3485978543758392,2.7334529161453247,3.5694995522499084
0.34373459219932556,0.5975229740142822,0.3846203088760376,0.378726601600647,0.33219730854034424,0.6348707675933838,1.3275498151779175,2.7065646648406982,3.5633477568626404
0.341980904340744,0.5992921590805054,0.3796983063220978,0.37779346108436584,0.32983946800231934,0.635838508605957,1.3076621294021606,2.68105685710907,3.55739563703537
0.3402973711490631,0.6008286476135254,0.3752191960811615,0.37687888741493225,0.32765448093414307,0.6368170976638794,1.2891097366809845,2.657198905944824,3.5520076751708984
0.3394548296928406,0.6036980748176575,0.3714475631713867,0.3772801458835602,0.32623741030693054,0.6412416100502014,1.2725476920604706,2.639021873474121,3.559231460094452
0.33872807025909424,0.6064709424972534,0.3680807650089264,0.3778080344200134,0.3250225782394409,0.6459581255912781,1.257171779870987,2.6225894689559937,3.567866086959839
0.3380486071109772,0.6090066432952881,0.36509275436401367,0.37832963466644287,0.32395100593566895,0.6505845785140991,1.2429608404636383,2.6075172424316406,3.576647639274597
0.33743932843208313,0.6113510727882385,0.3624859154224396,0.37886711955070496,0.3230326473712921,0.6551554203033447,1.2299644947052002,2.593892514705658,3.5857614874839783
0.3369161784648895,0.6135412454605103,0.36025571823120117,0.3794364333152771,0.32227227091789246,0.6596955060958862,1.2182015925645828,2.581755220890045,3.5953372716903687
0.33649030327796936,0.6156070232391357,0.35839372873306274,0.3800494372844696,0.32167136669158936,0.6642239689826965,1.2076718360185623,2.5711172819137573,3.605464994907379
0.3361693322658539,0.6175727248191833,0.3568892776966095,0.38071468472480774,0.3212294280529022,0.6687555909156799,1.1983618140220642,2.561970353126526,3.6162069439888
0.33595848083496094,0.6194586157798767,0.35573065280914307,0.38143861293792725,0.32094448804855347,0.6733018159866333,1.1902523785829544,2.5542959570884705,3.6276084184646606
0.33586153388023376,0.6212815046310425,0.3549061715602875,0.38222602009773254,0.320813924074173,0.6778720617294312,1.1833210289478302,2.548069953918457,3.639700412750244
0.33588260412216187,0.6230565309524536,0.35440585017204285,0.3830810487270355,0.3208354115486145,0.6824733018875122,1.1775540560483932,2.5432759523391724,3.652510941028595
0.33606234192848206,0.624820351600647,0.3542608320713043,0.38402360677719116,0.3210260272026062,0.6871093511581421,1.1731819808483124,2.540166974067688,3.666234016418457
0.3363552689552307,0.6265536546707153,0.35441097617149353,0.3850352466106415,0.3213583528995514,0.691788911819458,1.1698780953884125,2.5383788347244263,3.6806702613830566
0.3367559611797333,0.6282617449760437,0.3548392355442047,0.38611456751823425,0.3218253254890442,0.696515679359436,1.1675814539194107,2.5378385186195374,3.6957964301109314
0.33726128935813904,0.6299498081207275,0.35553210973739624,0.3872605860233307,0.322421133518219,0.7012923955917358,1.1662479490041733,2.5384926795959473,3.711598217487335
0.33786827325820923,0.6316226720809937,0.35647696256637573,0.3884722590446472,0.32314032316207886,0.7061210870742798,1.1658386886119843,2.540290951728821,3.728060722351074
0.3385738432407379,0.6332839727401733,0.35766181349754333,0.389748215675354,0.32397738099098206,0.7110028266906738,1.1663158237934113,2.543184757232666,3.7451663613319397
0.33937472105026245,0.6349366903305054,0.3590754568576813,0.3910868763923645,0.3249269723892212,0.7159385085105896,1.167643964290619,2.547128200531006,3.7628978490829468
0.34026777744293213,0.6365832090377808,0.3607071340084076,0.3924863636493683,0.3259838819503784,0.7209286689758301,1.169789433479309,2.552076578140259,3.7812361121177673
0.3412496745586395,0.6382250785827637,0.36254677176475525,0.3939448297023773,0.32714301347732544,0.7259731888771057,1.1727198958396912,2.5579872727394104,3.8001611828804016
0.3423170745372772,0.6398637890815735,0.36458495259284973,0.3954601585865021,0.3283994793891907,0.7310720086097717,1.1764051020145416,2.564818263053894,3.8196533918380737
0.3434668779373169,0.6414999961853027,0.3668127954006195,0.39703038334846497,0.3297485113143921,0.7362247705459595,1.1808165907859802,2.5725311040878296,3.839692771434784
0.3446958065032959,0.6431340575218201,0.369221955537796,0.3986532986164093,0.33118554949760437,0.7414306998252869,1.185927465558052,2.5810879468917847,3.8602593541145325
0.3460007607936859,0.6447662115097046,0.3718048334121704,0.4003267288208008,0.33270618319511414,0.7466894388198853,1.1917127668857574,2.590453624725342,3.8813337683677673
0.3473787009716034,0.6463960409164429,0.3745543658733368,0.4020485579967499,0.3343062996864319,0.7520002722740173,1.198149174451828,2.600594162940979,3.9028972387313843
0.3488268256187439,0.6480230689048767,0.3774639964103699,0.40381667017936707,0.33598190546035767,0.7573625445365906,1.2052148580551147,2.6114779710769653,3.924930691719055
0.35034188628196716,0.6496464014053345,0.38052746653556824,0.40562865138053894,0.33772897720336914,0.7627753615379333,1.2128879874944687,2.623072862625122,3.947415053844452
0.35192015767097473,0.6512643098831177,0.3837378919124603,0.40748199820518494,0.3395431637763977,0.768237829208374,1.2211428582668304,2.6353415846824646,3.970327377319336
0.3535436987876892,0.6528658866882324,0.38706961274147034,0.40936604142189026,0.3414106070995331,0.7737433910369873,1.229861006140709,2.648136615753174,3.9935579895973206
0.35525110363960266,0.6544759273529053,0.39057448506355286,0.4113013744354248,0.34335601329803467,0.7793077230453491,1.23929962515831,2.6617544889450073,4.017338454723358
0.3570239245891571,0.6560825109481812,0.39422765374183655,0.41327738761901855,0.3453657329082489,0.7849253416061401,1.249338835477829,2.6760470867156982,4.041561782360077
0.3588431775569916,0.6576733589172363,0.39800289273262024,0.4152829647064209,0.3474254012107849,0.7905895709991455,1.2598541378974915,2.6908600330352783,4.066111743450165
0.3607443869113922,0.6592702865600586,0.4019511044025421,0.4173373878002167,0.34955894947052,0.7963182926177979,1.2710864841938019,2.706470489501953,4.091212749481201
0.36271122097969055,0.6608622074127197,0.40605148673057556,0.41943132877349854,0.35175424814224243,0.8021073341369629,1.2829311192035675,2.7227485179901123,4.116770029067993
0.3647407591342926,0.662446141242981,0.4103022813796997,0.42156270146369934,0.35400885343551636,0.8079588413238525,1.2953734397888184,2.739669680595398,4.142771661281586
0.36684083938598633,0.6640257239341736,0.41471806168556213,0.42373570799827576,0.35632798075675964,0.8138808608055115,1.3084718585014343,2.7572959661483765,4.169277548789978
0.36901533603668213,0.6656016707420349,0.41930854320526123,0.4259527027606964,0.3587146997451782,0.8198810815811157,1.3222579658031464,2.775660753250122,4.196324050426483
0.37127071619033813,0.6671758890151978,0.42408886551856995,0.4282187223434448,0.3611757755279541,0.825971782207489,1.3367792963981628,2.79482364654541,4.223975241184235
0.3736085891723633,0.6687471270561218,0.429067462682724,0.4305362403392792,0.36371463537216187,0.8321627378463745,1.3520514965057373,2.814807891845703,4.252264201641083
0.3760327994823456,0.6703153252601624,0.4342561662197113,0.4329077899456024,0.3663348853588104,0.8384637832641602,1.3681082427501678,2.8356510400772095,4.28123265504837
0.37855398654937744,0.671884298324585,0.4396779239177704,0.4353395402431488,0.36904487013816833,0.8448886871337891,1.3850325345993042,2.8574448823928833,4.3109700083732605
0.38118061423301697,0.6734562516212463,0.44535356760025024,0.43783679604530334,0.3718518018722534,0.8514513969421387,1.4028924703598022,2.8802669048309326,4.341553747653961
0.3839220106601715,0.6750333309173584,0.4513062834739685,0.44040581583976746,0.3747642934322357,0.8581680059432983,1.4217624068260193,2.904205322265625,4.373071491718292
0.38678744435310364,0.6766173839569092,0.4575600326061249,0.44305315613746643,0.37779173254966736,0.8650553226470947,1.441715806722641,2.9293519258499146,4.4056132435798645
0.38978666067123413,0.6782101392745972,0.46414023637771606,0.44578585028648376,0.3809441328048706,0.8721306324005127,1.4628304541110992,2.9558056592941284,4.439274370670319
0.392929345369339,0.6798129677772522,0.4710722267627716,0.4486108720302582,0.3842316269874573,0.8794107437133789,1.4851832389831543,2.9836684465408325,4.4741469621658325
0.39622434973716736,0.6814263463020325,0.47838062047958374,0.4515343904495239,0.38766351342201233,0.8869108557701111,1.5088465809822083,3.0130362510681152,4.510317742824554
0.3996798098087311,0.6830501556396484,0.48608851432800293,0.4545617699623108,0.3912483751773834,0.8946439027786255,1.5338888764381409,3.0440032482147217,4.547863304615021
0.4033023416996002,0.6846828460693359,0.49421659111976624,0.45769673585891724,0.3949928879737854,0.9026196002960205,1.5603689849376678,3.076648712158203,4.586843848228455
0.40709730982780457,0.6863220930099487,0.5027835369110107,0.46094149351119995,0.3989022374153137,0.9108446836471558,1.5883390605449677,3.1110453605651855,4.627307653427124
0.4110700190067291,0.6879648566246033,0.5118073225021362,0.4642972946166992,0.4029805660247803,0.91932213306427,1.6178511083126068,3.1472641229629517,4.669292867183685
0.4152229130268097,0.6896060705184937,0.5213007926940918,0.46776264905929565,0.4072292447090149,0.9280505180358887,1.6489391028881073,3.1853538751602173,4.712810814380646
0.419556200504303,0.6912389993667603,0.5312725305557251,0.47133389115333557,0.41164708137512207,0.9370222091674805,1.6816216707229614,3.2253438234329224,4.757848083972931
0.42406806349754333,0.6928551197052002,0.5417265892028809,0.47500476241111755,0.4162302315235138,0.9462243318557739,1.7159032821655273,3.2672464847564697,4.804365932941437
0.42875441908836365,0.6944438815116882,0.5526618957519531,0.4787662923336029,0.42097190022468567,0.9556375741958618,1.7517733573913574,3.3110517263412476,4.852297604084015
0.43360868096351624,0.6959928274154663,0.5640723705291748,0.4826069176197052,0.42586255073547363,0.9652367830276489,1.7892059683799744,3.3567285537719727,4.90154892206192
0.4386224150657654,0.6974875330924988,0.5759466886520386,0.48651236295700073,0.43088969588279724,0.9749904870986938,1.8281598389148712,3.404223322868347,4.951998591423035
0.4437849521636963,0.6989114880561829,0.588268518447876,0.49046579003334045,0.43603795766830444,0.9848614931106567,1.868581473827362,3.453459143638611,5.003498196601868
0.44908419251441956,0.7002461552619934,0.6010164022445679,0.4944479763507843,0.44128960371017456,0.9948070049285889,1.9104047119617462,3.5043394565582275,5.055875182151794
0.45450663566589355,0.7014713883399963,0.6141648292541504,0.49843770265579224,0.44662439823150635,1.0047794580459595,1.9535553455352783,3.5567450523376465,5.108936429023743
0.46003803610801697,0.7025651931762695,0.6276838779449463,0.5024120211601257,0.4520203471183777,1.014727234840393,1.9979515671730042,3.6105376482009888,5.162467360496521
0.4656630754470825,0.7035038471221924,0.6415393352508545,0.5063460469245911,0.45745331048965454,1.024595022201538,2.043505162000656,3.6655598878860474,5.216237902641296
0.4713665544986725,0.7042624950408936,0.655693769454956,0.5102140307426453,0.4628979563713074,1.034324049949646,2.090124487876892,3.7216347455978394,5.270000100135803
0.47713249921798706,0.7048144340515137,0.6701048612594604,0.5139887928962708,0.4683271050453186,1.0438525676727295,2.1377116441726685,3.778563141822815,5.3234922885894775
0.48294469714164734,0.7051316499710083,0.6847254037857056,0.5176418423652649,0.4737120568752289,1.0531158447265625,2.1861612796783447,3.8361239433288574,5.376430153846741
0.4887863099575043,0.7051847577095032,0.6995030641555786,0.5211434960365295,0.47902244329452515,1.0620455741882324,2.235358953475952,3.894069194793701,5.428510904312134
0.4946390390396118,0.7049427032470703,0.714378833770752,0.5244628190994263,0.4842255711555481,1.0705701112747192,2.2851747274398804,3.9521193504333496,5.479404926300049
0.5004889965057373,0.704377293586731,0.7292900085449219,0.5275685787200928,0.4892885088920593,1.0786100625991821,2.335496246814728,4.009994268417358,5.528774261474609
0.5062893033027649,0.7034631967544556,0.7440882921218872,0.5304128527641296,0.49414870142936707,1.0860458612442017,2.3859205842018127,4.067068099975586,5.576002597808838
0.5119449496269226,0.7021721601486206,0.758536696434021,0.5329325795173645,0.498715341091156,1.0927473306655884,2.4356642365455627,4.1223156452178955,5.620208978652954
0.5173988342285156,0.7004957795143127,0.7724723815917969,0.5350899696350098,0.5029295682907104,1.0986281633377075,2.484220415353775,4.175053238868713,5.6608253717422485
0.5226078033447266,0.6984353065490723,0.7857679128646851,0.5368613004684448,0.5067487359046936,1.1036323308944702,2.531188428401947,4.224749207496643,5.6974393129348755
0.5275384187698364,0.6959997415542603,0.7983262538909912,0.5382344126701355,0.510144054889679,1.1077300310134888,2.5762495398521423,4.271001815795898,5.729778409004211
0.532166600227356,0.6932039856910706,0.8100806474685669,0.5392071604728699,0.5130996704101562,1.1109158992767334,2.61916846036911,4.313540458679199,5.757692456245422
0.5364775061607361,0.690066933631897,0.8209925889968872,0.5397866368293762,0.5156116485595703,1.1132036447525024,2.659786641597748,4.352213740348816,5.781145095825195
0.5404627919197083,0.6866105794906616,0.8310470581054688,0.5399861335754395,0.51768559217453,1.1146233081817627,2.698012888431549,4.386970400810242,5.800192356109619
0.5441197156906128,0.6828583478927612,0.8402479887008667,0.5398241281509399,0.5193344354629517,1.1152150630950928,2.73380845785141,4.417842626571655,5.814959406852722
0.5474497079849243,0.6788351535797119,0.8486135005950928,0.5393224954605103,0.520577073097229,1.1150269508361816,2.7671757340431213,4.444922208786011,5.825625061988831
0.5504570007324219,0.6745654940605164,0.8561713695526123,0.5385048985481262,0.5214360356330872,1.1141120195388794,2.7981457114219666,4.4683462381362915,5.832400918006897
0.553147554397583,0.6700742244720459,0.8629558086395264,0.5373960733413696,0.521936297416687,1.1125253438949585,2.8267672657966614,4.488277435302734,5.835519433021545
0.5555287599563599,0.665385365486145,0.8690056800842285,0.5360209941864014,0.5221042037010193,1.1103228330612183,2.8531035780906677,4.504901766777039,5.835229158401489
0.5576095581054688,0.6605222225189209,0.8743621110916138,0.5344040393829346,0.5219669342041016,1.107559323310852,2.877231538295746,4.518416523933411,5.831781029701233
0.5593990087509155,0.6555076241493225,0.8790667057037354,0.5325692296028137,0.5215514302253723,1.1042885780334473,2.8992289304733276,4.5290207862854,5.825425982475281
0.5609064698219299,0.6503636240959167,0.8831601142883301,0.5305396318435669,0.5208842754364014,1.100563406944275,2.9191747307777405,4.536913633346558,5.816407799720764
0.5621418356895447,0.6451117992401123,0.8866828680038452,0.5283375978469849,0.5199912786483765,1.0964337587356567,2.937150001525879,4.542291760444641,5.804968476295471
0.5631157159805298,0.6397733688354492,0.8896739482879639,0.5259844660758972,0.5188975930213928,1.0919482707977295,2.9532375931739807,4.545349478721619,5.791341066360474
0.5638396739959717,0.6343696713447571,0.8921717405319214,0.5235013961791992,0.5176277160644531,1.0871540307998657,2.967521846294403,4.5462799072265625,5.7757568359375
0.5643255710601807,0.6289242506027222,0.8942121267318726,0.5209099650382996,0.5162057280540466,1.082098364830017,2.9800859093666077,4.545272588729858,5.758448243141174
0.5645855665206909,0.62346351146698,0.8958293199539185,0.5182324647903442,0.5146554708480835,1.0768316984176636,2.9910025000572205,4.5425111055374146,5.73965311050415
0.5646347999572754,0.618018388748169,0.8970578908920288,0.5154929757118225,0.5130012035369873,1.0714075565338135,3.000355064868927,4.538190960884094,5.719628930091858
0.5644906163215637,0.6126253008842468,0.8979328870773315,0.5127174258232117,0.5112674832344055,1.0658843517303467,3.008231222629547,4.532517194747925,5.698654651641846
0.5641729235649109,0.6073251962661743,0.8984894752502441,0.5099346041679382,0.5094798803329468,1.0603253841400146,3.01472544670105,4.525705575942993,5.677030682563782
0.5637044310569763,0.6021610498428345,0.8987653255462646,0.5071738362312317,0.507664144039154,1.0547959804534912,3.019944131374359,4.51798141002655,5.655073523521423
0.5631106495857239,0.5971755385398865,0.8987991809844971,0.5044640898704529,0.5058454871177673,1.0493597984313965,3.024008870124817,4.50957715511322,5.63309907913208
